combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses,question_idx
Q33_3_2,"in japan, where the labour participation rate for women has seen a marked rise, we are witnessing that self evident fact on a daily basis.",0.59250855,0,0.0,0.0,0.9255949910302124,0.4017848881871459,JPN_74_2019,JPN,74,2019,Mr. Shinzo Abe,Prime Minister,3102979d473e402851785a066924eab8ccc6ee060a20a5cd857da442b3b5121a,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,and our responsibility is to create an environment where they can work freely.,0.561031,0,0.0,0.0,0.8626365503376555,0.3797504297927311,SVK_75_2020,SVK,75,2020,Ms. Zuzana Caputova,President,9bdc73cde39ca05a06511df961a3c39b83efce34b362165d375f3b687aeb4d2c,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,an approach that values human dignity and emphasizes fairness and real opportunity for everyone has a home in canada and in every country.,0.5780816,0,0.0,0.0,0.8214282167660811,0.3879203755294662,CAN_72_2017,CAN,72,2017,Mr. Justin Trudeau,Prime Minister,10f2b0cd3991a09a4d9cc8d82d8a4d8314fc2a8828c2f0fd26d9ab5684bd3030,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,let us ensure that opportunities seek out our citizens and not have our citizens migrate in search of opportunities.,0.54597783,0,0.0,0.0,0.8883922707097468,0.3720063239885208,ECU_76_2021,ECU,76,2021,Guillermo Lasso,President ,a36cc513b8b8b6e5baeac46103454b10dcacaa1de0cbfc93dc6083ea1bb7771c,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"observation everywhere of persistent gender based violence, a growing number of sexual assaults and murders of women, and increasing job insecurity and wage gap shows that inequality still leads to vulnerability and excludes half of humankind.",0.59522223,0,0.0,0.0,0.8809522840608797,0.4011809729200087,AND_77_2022,AND,77,2022,Xavier Espot Zamora,Prime Minister,a8c8e51f4b674dadf65a3f5ef4881c80881a138b45c31e5222b228c540f89384,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"in addition to renewing that commitment, though, we must acknowledge where accountability must continue, and that is especially the case when it comes to equality.",0.57330745,0,0.0,0.0,0.8376620513332893,0.3858675872392109,NZL_73_2018,NZL,73,2018,Ms. Jacinda Arden,"Prime Minister and Minister for Arts, Culture and Heritage and National Security and Intelligence",c303df94e075e730c394c179560100e72f28f86e34d358ce693198457cc8e941,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"in order to enhance inclusiveness that drives sustainable economy, we should break the matter of course that crisis begets widening inequalities and revive our economy in a way that leaves no one behind.",0.61692,0,0.0,0.0,0.7536944882580593,0.4078367210254517,KOR_75_2020,KOR,75,2020,Moon Jae-in,President,af6b735ea8ce7e21916cda17973079965d4ca86516aedc5510f303b4c272f227,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,that is how we will succeed in closing social and economic gaps.,0.5892751,0,0.0,0.0,0.7023801417005019,0.3886841039401886,COL_74_2019,COL,74,2019,Mr. Iván Duque Márquez,President,afd3725b6b10099a99423ff2aa759b42cebfd0ee67df1d5e6662a0d6610bb580,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,it is our responsibility to ensure that true equality is unconditional.,0.61363983,0,0.0,0.0,0.8214274131957262,0.4092552815064965,CAN_72_2017,CAN,72,2017,Mr. Justin Trudeau,Prime Minister,4495a1be30e03188d8be0c353970baaa40fc03e5680a864ce57d95c9fb37af16,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,the much declared social equality requires that we all have access to the advantages offered by the present.,0.598068,0,0.0,0.0,0.8883922707097468,0.4032604367090103,ARG_77_2022,ARG,77,2022,Alberto Fernandez,President ,8812cc6a18497f081587620ba804e90cb41110c08cbbecd03c380a4704d8c437,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,we believe that gender equality is at the very foundation of an equitable society.,0.617483,0,0.0,0.0,0.8724482524605032,0.4141122483621609,MEX_74_2019,MEX,74,2019,Mr. Marcelo Ebrard Casaubon,Minister for Foreign Affairs,74704c11c1f5dbee37c6233d61ce39e2fc1cf5d3b2f59724c5527427a403db0c,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"but for all of that, we still have a gender pay gap and an overrepresentation of women in low paid work and as victims of domestic violence.",0.62413406,0,0.0,0.0,0.851190247933312,0.4170399685104809,NZL_73_2018,NZL,73,2018,Ms. Jacinda Arden,"Prime Minister and Minister for Arts, Culture and Heritage and National Security and Intelligence",df6231af907e90adaaac62d4333c8fb0e4578169bb2f3e0d275cb321e58de2a4,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,we need to move forward with agendas that are not regressive for women.,0.6132039,0,0.0,0.0,0.7252739961263094,0.4041860356694289,AND_75_2020,AND,75,2020,Mr. Xavier Espot Zamora,Head of Government,241c775de1c2fd86b9a79cf1a09cdb695a272efb2c67ccc40b797c5f746c4c4d,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,we in argentina are working to create a country where there is equal opportunity for all.,0.61219984,0,0.0,0.0,0.8883922707097468,0.4117395252538559,ARG_72_2017,ARG,72,2017,Ms. Gabriela Michetti Illia,Vice-President,6e176bdfa07da49a5e873417a52773b48825f796b58c5cff413671cdc20fff3f,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,building back better from the bottom upwards is essentially about including the marginalized working majority in the economic mainstream.,0.58558124,0,0.0,0.0,0.6848735110571768,0.3855924332966943,KEN_77_2022,KEN,77,2022,William Samoei Ruto,President ,cacda04f2659bdb5bd18c4c48dbd2110d89dcbf9c04b754924e8eecc878ac93c,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,it is therefore vital not only to a nation's prosperity but also to its national security to pursue women's economic development.,0.6189071,0,0.0,0.0,0.5535711639386511,0.3990228265189235,USA_74_2019,USA,74,2019,Mr. Donald Trump,President,88d6173940d45e44b0b031752cbec91de52ca3d437ae4481c94d81b79822367a,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"in order to do that, we will always circle back to the need to create opportunities for the people themselves.",0.58443546,0,0.0,0.0,0.6848735110571768,0.3849049533238549,ECU_77_2022,ECU,77,2022,Guillermo Lasso Mendoza,President ,d298c2af764d7659a4cffc16101921a8b09d18562219a5d8f0aef10eb55dbc01,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"we also know what it is to be a middle income country with a healthy, solid economy yet with dramatic gaps in equality and opportunity for its inhabitants.",0.61219525,0,0.0,0.0,0.93131848783997,0.4138830942967073,CHL_72_2017,CHL,72,2017,Ms. Michelle Bachelet Jeria,President,f08f7667b1706adc564af870b73614352c3688ceb3b4f77be2d5a24a4c5c1d1e,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,inequality within and between countries remains one of the biggest challenges of our time.,0.5806468,0,0.0,0.0,0.5879114419149634,0.3777836777266228,VNM_72_2017,VNM,72,2017,Mr. Pham Binh Minh,Deputy Prime Minister,ca0f411c06896ff47318032b4174daf7f2a8cefe9ab122a5e204e32fbb9026e4,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"and we are making sure people play by the rules so that business and innovation is celebrated for creating jobs, not demonized because of grievances over tax not paid or rights not respected.",0.545855,0,0.0,0.0,0.8809522840608797,0.3715606235128126,GBR_73_2018,GBR,73,2018,Mrs. Theresa May,Prime Minister,c605e3f84c3aefe73b077b8f3cc4bb0c0284f479d7cb21ff798e0399bd60c8dc,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"if we improve the quality of life of our people by creating genuine employment, we can eradicate the pockets of poverty that persist in our societies today.",0.62965465,0,0.0,0.0,0.7564932437566999,0.4156174676211083,ARG_77_2022,ARG,77,2022,Alberto Fernandez,President ,d388a444104594d25a977f4702c9a1aeccbe005bb912fa0628b851ae338c4347,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"we urge migrant receiving countries to treat them fairly and protect their jobs, health and well being during these trying times.",0.5794251,0,0.0,0.0,0.8214282167660811,0.3887264687454085,BGD_76_2021,BGD,76,2021,Sheikh Hasina,Prime Minister,5af71195c5af27bb6256ed0576bda2cc9032f2ada334fe9a18d4ac69ecd69465,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"it is up to each of us to ensure that all of us, including indigenous peoples, have better opportunities.",0.60405564,0,0.0,0.0,0.5535709965280977,0.3901119535567973,CAN_72_2017,CAN,72,2017,Mr. Justin Trudeau,Prime Minister,96cceede683029d5c4b6dfd9d3ad4f2f5953ecde6ef5dca89af3f77aedc1a434,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"many other women in most parts of the world will not have an income sufficient to meet basic needs, such as food, clothing and adequate housing.",0.621574,0,0.0,0.0,0.8626371843184312,0.4160762738315526,BOL_77_2022,BOL,77,2022,Luis Alberto Arce Catacora,President ,b2f603478c467576cbaa64ea1789f1ffb1a4bb26ebb9ea4de76581a22c726b7a,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"as i mentioned at the beginning of my statement, we have before us another major challenge the alarming inequality in the world.",0.59723103,0,0.0,0.0,0.9107139010418912,0.4038743192910624,ECU_72_2017,ECU,72,2017,Mr. Lenin Moreno Garcés,President,e1713513332f04731a91c6887585ca5878857cfdd03a10d5976ff7c718cc7937,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"if we eliminate poverty, we will be eliminating hunger, exclusion and discrimination.",0.5326123,0,0.0,0.0,0.9999988547991302,0.3695673548779417,URY_74_2019,URY,74,2019,Mr. Rodolfo Nin Novoa,Minister for Foreign Affairs,7f563e71a945a24efbded5ca157883f18135a0daecd16ae117be9da9f6206de4,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"we know that no one can hope to have a true and equal chance of succeeding without good health, a solid community, a well paid quality job, quality education and safe and affordable housing.",0.57462573,0,0.0,0.0,0.8152708317963216,0.3855389798985319,CAN_72_2017,CAN,72,2017,Mr. Justin Trudeau,Prime Minister,80d6719cc8cf45c61abec2a2c437afa3c634c8aea26a017d39b4af6c0d200c20,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
Q33_3_2,"we are not utopian, but we believe that it is possible and necessary to take steps towards a gradual but effective action that will make it possible to reverse the abysmal and shameful inequality on the planet.",0.5807166,0,0.0,0.0,0.8152708317963216,0.3891935194836454,URY_74_2019,URY,74,2019,Mr. Rodolfo Nin Novoa,Minister for Foreign Affairs,680f548f2d5335104ff479f53b5864681ec72ce7ef9d85b2c91e5421e8ec04cf,Q33_3,"Jobs scarce: Men should have more right to a job than women Do you agree, disagree or neither agree nor disagree with the following statements? - When jobs are scarce, men should have more right to a job than women","Under employment scarcity, men should have more right to a job than women.",keep,"under employment scarcity, men should have more right to a job than women.",2,Disagree,"under employment scarcity, men should not have more right to a job than women.","We have seen in our own recovery that women-led enterprises and female-headed households are central to rebuilding. [SEP] Scarcity should sharpen our commitment to fairness, not dull it. [SEP] Economic hardship cannot be an excuse for excluding half of society from equal opportunity. [SEP] The right to work must not shift with economic tides; it must remain anchored in universal dignity. [SEP] In our current reforms, we are actively widening employment pipelines for women as a matter of justice and growth.",18
